date	prec	tmax	tmin
20011108	65.3	27.8	22.8
20011109	83.4	26.2	23
20011110	7.8	26	23.7
20011111	0	28	23
20011112	0	31.8	24.2
20011113	0	31.7	23.5
20011114	0	32.1	23.8
20011115	0	32.2	24.8
20011116	32.6	31.7	23
20011117	0	30.7	24.9
20011118	1	31.1	24
20011119	0	31	23.9
20011120	0	31.5	23.6
20011121	18.2	30.9	22.5
20011122	17	30.2	22.4
20011123	8.4	28.6	23.1
20011124	0	30.8	22.7
20011125	0	31	22.8
20011126	0.8	31.2	22.8
20011127	0	30	23.4
20011128	0	31.5	21.2
20011129	0	30.7	22.2
20011130	2.2	30.5	22.6
20011201	7.6	27.7	22.2
20011202	8.7	30.1	21.2
20011203	0	30.1	22.4
20011204	0	29.5	21
20011205	0	29.2	19.6
20011206	0	29.8	19.6
20011207	0	29.5	19.8
20011208	0	29.6	19
20011209	0	30.2	19.1
20011210	0	30	19.9
20011211	0	30.1	21.1
20011212	0	29.5	20.9
20011213	0	29.6	19.9
20011214	0	29.8	20.4
20011215	0	30.1	20.1
20011216	0	30.1	20.7
20011217	0	29.6	23.8
20011218	36.1	26	23.3
20011219	4.1	28.9	24.4
20011220	0	29.5	23.9
20011221	84.2	27.5	22.1
20011222	29	26	21.5
20011223	71.3	26.5	19.7
20011224	11.5	25.1	21.7
20011225	6.6	26.2	21.4
20011226	8.4	29.4	22.4
20011227	20.1	29.6	21.1
20011228	0	29.5	22.1
20011229	0	29.5	21.8
20011230	0	28.7	21.6
20011231	0	28.2	21.6
20020101	0	29	21.6
20020102	0	29.4	22.4
20020103	0	28.9	22
20020104	0	29	21.6
20020105	2.4	28.7	23.6
20020106	2.1	29.6	22.7
20020107	6	30.4	20.5
20020108	0	28.7	22.9
20020109	19.8	29.1	21.6
20020110	6.9	26.7	21.7
20020111	0.8	28.3	20.5
20020112	0	29.1	19.9
20020113	0	29.3	18.6
20020114	0	28.7	18.8
20020115	0	29	19.2
20020116	0	30	19.9
20020117	0	28.7	19.8
20020118	0	29.9	21
20020119	0	29.8	20.9
20020120	0.3	30.1	23.8
20020121	0.8	29.3	23.1
20020122	0	31.1	23.8
20020123	0	30.2	23.1
20020124	0	30.6	22.9
20020125	0	32	23.6
20020126	0	33.2	23.5
20020127	0	31.3	23.4
20020128	0	31.9	23.9
20020129	0	30.3	22.8
20020130	0	31.5	21.8
20020131	0	30.3	22
20020201	5.1	29.8	23.3
20020202	0	29.3	25.1
20020203	0.5	28.2	23.6
20020204	0	29.4	23.5
20020205	0	29.6	22.2
20020206	0	29.3	21.5
20020207	0	29.6	21.2
20020208	0	30.4	23.9
20020209	0	30.3	22.6
20020210	0	30.6	20.4
20020211	0	29.9	20.6
20020212	0	30.4	22.5
20020213	0	30.6	22.2
20020214	0	30.6	22.5
20020215	0	30.5	22
20020216	0	30.9	21.7
20020217	0	30.9	22.2
20020218	0	31.2	21.3
20020219	0	30.6	21.8
20020220	0	30.4	21.5
20020221	0	31.1	20.7
20020222	0	30.3	22
20020223	0	31	21.5
20020224	0	31.7	20.6
20020225	0	32.1	19.8
20020226	0	30.8	21.2
20020227	0	31.2	22.1
20020228	0	32.5	22
20020301	0	31.7	21.5
20020302	0	31.7	22.6
20020303	0	32.8	22
20020304	0	33.7	22.5
20020305	0	32.7	22.8
20020306	0	32.1	21.8
20020307	0	31.9	22.2
20020308	0	33.3	26.1
20020309	0	32.2	24.2
20020310	0	32	23.1
20020311	0	32.5	23.5
20020312	0	33.4	23.6
20020313	0	32.6	23.3
20020314	0	32.7	23
20020315	0	32.6	23.5
20020316	0	33.1	24
20020317	0	32.7	23.1
20020318	0	32.3	23
20020319	0	32.1	23
20020320	0	32	23.5
20020321	0	32.3	23.3
20020322	0	33.1	23.6
20020323	0	34.1	25.1
20020324	0	36.6	26.4
20020325	0	35.1	26.6
20020326	0	34.1	26.2
20020327	0	33.6	26
20020328	0	34.4	26.6
20020329	0	34.3	26.7
20020330	0	34.3	27
20020331	0	34.2	26.2
20020401	0	34.7	26.8
20020402	0	34.9	26.7
20020403	0	35.2	27.3
20020404	0	35.9	27.9
20020405	0	35	27.1
20020406	0	34.4	26.3
20020407	0	34	24.6
20020408	0	33.8	25
20020409	0	34.2	25.6
20020410	0	35.1	26.7
20020411	0	34.6	26.2
20020412	0	35.2	26.1
20020413	0	35	27
20020414	0	35.1	26.8
20020415	0	34.7	26.7
20020416	0	34.9	26.6
20020417	0	35.5	26.9
20020418	0	30.4	26.6
20020419	0	35.6	26.6
20020420	0	35.5	27.4
20020421	0	35.3	26.9
20020422	0	35.3	27.5
20020423	0	37	27.4
20020424	0	30.4	27.2
20020425	0	36.3	26.4
20020426	0	35.6	27.7
20020427	0	35.7	27.5
20020428	0	35.7	27.7
20020429	0	36.1	27.3
20020430	0	31.6	27.4
20020501	0	36.1	26.8
20020502	0	36	27.6
20020503	0	35.4	27.7
20020504	0	32.6	27.6
20020505	0	35.2	27
20020506	0	35.9	27.6
20020507	0	36.2	28.3
20020508	0	35.7	28.5
20020509	0	40.1	29
20020510	0	41.4	29.4
20020511	0	42.8	29.3
20020512	0.3	43.4	30.2
20020513	0	41.8	29.8
20020514	0	42.1	29.8
20020515	0	40	28.9
20020516	0	36.9	28.8
20020517	11	41.3	27
20020518	0	36.8	28.3
20020519	0	39.8	26.6
20020520	0	40	30
20020521	0	40.4	30.1
20020522	0	40.9	28.7
20020523	0	39.8	28.7
20020524	0	39.1	28.2
20020525	0	38.1	28
20020526	0	38.6	26.3
20020527	0	36.3	27.4
20020528	0.5	39.9	28.6
20020529	0	38.9	28
20020530	5.7	39.1	25.9
20020531	0	38.4	28.1
20020601	0	33.7	27.4
20020602	23.4	36.6	24.4
20020603	0	36.4	27
20020604	0	36.5	28
20020605	0	38.1	28.3
20020606	0	37.1	27.5
20020607	0	38.1	28.2
20020608	0	37.6	27
20020609	0	37.9	27.5
20020610	0	35.5	27
20020611	0	37.1	27.6
20020612	0	35.8	27.1
20020613	0	37.1	27.7
20020614	0	34.8	27.2
20020615	0	38	28.3
20020616	0	38	28
20020617	0.2	36.9	28
20020618	1.1	33.2	26.5
20020619	0.6	32.6	25.3
20020620	0.1	34	27.3
20020621	0	33.8	27.3
20020622	2	37.3	27.6
20020623	4.2	35.4	26.2
20020624	1.5	37	27.5
20020625	0	36.8	27.2
20020626	2.5	39	27.7
20020627	0	39.3	27.8
20020628	0	38.9	28.5
20020629	1.1	38.3	27.9
20020630	0	35.6	28.2
20020701	0	39	28.1
20020702	0	38.9	28.6
20020703	0	39.1	28.3
20020704	0	39.6	28
20020705	0.1	38.9	28.2
20020706	0	39.2	28.2
20020707	0	39.1	28.6
20020708	0	39.6	28.9
20020709	2.9	38.6	25.1
20020710	0	38.4	27.8
20020711	0	39.2	29.2
20020712	32	39.9	24
20020713	4.7	37.8	27.4
20020714	0	37.8	28.1
20020715	0	38.1	28.6
20020716	0	39.1	28.5
20020717	4.5	35.7	24.9
20020718	0	31.8	26.4
20020719	0	34.6	26.8
20020720	0	33.6	27.3
20020721	0	36.1	27.3
20020722	5	36.6	24.2
20020723	0	32.8	26.6
20020724	0.1	36	27
20020725	27.2	36	24.9
20020726	0	32.9	25.7
20020727	0	37.1	26.9
20020728	1.5	36.6	26.6
20020729	0	37.1	25.9
20020730	2	37.9	25
20020731	0	32.9	26.8
20020801	0	34.1	25.7
20020802	0	35.6	26.8
20020803	0	37	27.3
20020804	47.6	38	23.1
20020805	0	36.5	27
20020806	0	36	27.1
20020807	2.7	33	25.3
20020808	0	32.2	26.1
20020809	1.4	32.4	24.5
20020810	0	33.3	25.5
20020811	0	35.3	26.4
20020812	0	33.2	27.2
20020813	0	35.8	27.5
20020814	2.2	35.6	24.8
20020815	0	36.2	27.2
20020816	0	38.1	26.6
20020817	17.5	37.3	25.4
20020818	1	36.3	25
20020819	0	36.1	25.6
20020820	1.6	37.2	25.8
20020821	1	37.9	25.7
20020822	0	35.6	26.4
20020823	0	36.1	26.5
20020824	1.9	35.4	26.1
20020825	9	37.5	25.1
20020826	0	34.1	26.6
20020827	0	33.4	26.9
20020828	0	35.9	25.5
20020829	14	35.7	23.3
20020830	0.9	33.1	24.9
20020831	0	35.4	26.5
20020901	27.5	37.1	22.8
20020902	0	33.5	26.3
20020903	57	35.5	22.7
20020904	39.4	34.1	23.4
20020905	0	34.1	25.6
20020906	0	33.7	26.1
20020907	1.4	37.1	24.8
20020908	4.2	36.6	24.4
20020909	0	36.9	26.6
20020910	5.5	37.1	25.2
20020911	0	36.1	25.6
20020912	0	36.8	26.1
20020913	0.7	36.8	26.7
20020914	0	35.6	26.5
20020915	0	36.5	27.2
20020916	0	34	25.1
20020917	0.7	35.2	24.6
20020918	1.5	34.7	24.9
20020919	0	34.9	25.3
20020920	0	35.7	25.6
20020921	0	36.2	25
20020922	0	37.5	25.8
20020923	0	38	27.5
20020924	0	37.2	27.4
20020925	0	37.9	26.6
20020926	0	37.2	26.6
20020927	0	36.4	26.6
20020928	0	37.8	26.8
20020929	0	35.3	26.6
20020930	0	34.8	26
20021001	0	34	25.6
20021002	0	34	26
20021003	0	34.2	26
20021004	0	35.4	26.3
20021005	0	35.2	26.1
20021006	0	34.4	26.9
20021007	1.9	32.7	25
20021008	0.3	33.9	25.4
20021009	11.4	33	24
20021010	12.3	28.2	24.3
20021011	8.4	31.4	22.7
20021012	37.8	34.4	23.5
20021013	13.4	33.7	23.3
20021014	0	33.8	26.4
20021015	0	31	24.9
20021016	0	33.6	26.3
20021017	0	34.2	25.9
20021018	68.8	35.1	22.4
20021019	0	34.5	25.9
20021020	0	33.9	24.2
20021021	0	30.4	23.1
20021022	2.6	28.5	23.6
20021023	0	30	23.1
20021024	0.6	30.1	23.5
20021025	16.3	30.2	22.5
20021026	8.7	27.5	24
20021027	34.4	32	22.6
20021028	59.2	29.8	23.6
20021029	1.3	29.1	24
20021030	59.4	32.1	22.8
20021031	38.3	29.2	22.8
20021101	160.1	26.2	22.1
20021102	75.2	25.4	22.3
20021103	0	30.3	24
20021104	10.8	30.8	23.1
20021105	47.2	30.3	22.6
20021106	1.6	28.2	22.8
20021107	0	28.2	22.8
20021108	48.4	28.6	22.3
20021109	81.8	25.5	22.5
20021110	86.4	24.6	21.7
20021111	17.2	26.2	22.3
20021112	0	29.7	22.3
20021113	0	33.3	24.7
20021114	1	30.8	24.3
20021115	0	30.9	23.5
20021116	0	30	23
20021117	0	30.8	23.6
20021118	0	30	22.6
20021119	0	29.8	24.9
20021120	0	30.1	22.9
20021121	0	30.5	24.9
20021122	0	30	20.9
20021123	0	29.1	21.1
20021124	0	28.8	20.9
20021125	0	30.9	19.5
20021126	0	33.1	19.8
20021127	0	32	20.5
20021128	0	31.5	20.8
20021129	0	31.1	21.2
20021130	0	31.1	19.9
20021201	0	30.7	18.9
20021202	0	30.1	19.3
20021203	0	30	21
20021204	0	29.3	20.2
20021205	0	30.3	20.9
20021206	0.5	29.2	23.4
20021207	22.8	26.7	23
20021208	6.6	27.5	23.2
20021209	0	29.9	21.9
20021210	0	30	22.2
20021211	0	29.6	22
20021212	0	29.2	21.4
20021213	0	29.2	20.5
20021214	0	29.2	20.2
20021215	0	29.2	20.6
20021216	0	30.6	21.4
20021217	0	29.7	20.6
20021218	0	29.4	19.8
20021219	0	28.7	19.5
20021220	0	29	19.5
20021221	0	29.1	18.4
20021222	0	29.6	19.9
20021223	0	30.1	20.5
20021224	0	29.5	19.9
20021225	0	29.7	19.9
20021226	0	30.4	19.3
20021227	0	30.1	20.1
20021228	0	30.6	21
20021229	0	30.4	20.4
20021230	0	30.2	19.9
20021231	0	30.6	21.4
20030101	0	30.1	20.5
20030102	0	31	22.1
20030103	0	30	21.5
20030104	0.1	30.4	21.5
20030105	0	29.8	23.3
20030106	0	31.2	21.7
20030107	0	29.6	21.4
20030108	0	29.6	20.6
20030109	0	29.8	22.4
20030110	0	29	23
20030111	0	29.4	20.6
20030112	0	29	19.3
20030113	0	28.8	20.3
20030114	0	29.2	20.7
20030115	0	28.8	21.3
20030116	0	29.9	20.9
20030117	0	28.6	21.7
20030118	0	29.2	20
20030119	0	29.9	22.4
20030120	0	30.8	21.1
20030121	0	30.5	21.3
20030122	0	29.7	19.8
20030123	0	30.2	19.5
20030124	0	30.1	20.1
20030125	0	30.9	19.5
20030126	0	30.7	20.2
20030127	0	30.8	20.3
20030128	0	30.7	20.1
20030129	0	30.5	19.6
20030130	0	30.2	19.4
20030131	0	30.1	19.7
20030201	0	31	23.6
20030202	0	31.3	23.4
20030203	0	30.3	23
20030204	0	30.8	22
20030205	0	31	22.8
20030206	0	31.4	24.2
20030207	0	31	22.7
20030208	0	31.3	21.5
20030209	0	31.6	22
20030210	0	31.2	22.1
20030211	0	30.1	22.1
20030212	0	30.9	22.8
20030213	0	30.9	23
20030214	0	32.1	23.8
20030215	0	32.3	23.5
20030216	0	32.3	24.5
20030217	0	32	23.5
20030218	0	32.1	23.1
20030219	0	32	23.4
20030220	0	31.9	21.5
20030221	0	32	21.4
20030222	0	31.4	20.7
20030223	0	31.2	22
20030224	0	31.6	22
20030225	0	32.1	26.2
20030226	0	32.4	22.7
20030227	0	32.2	23.5
20030228	0	32.3	21.8
20030301	0	31.7	22.2
20030302	0	32.4	21.6
20030303	0	32.4	22
20030304	0	32.8	21.6
20030305	0	33.1	22.8
20030306	0	33	22.8
20030307	0	32.6	23
20030308	0	30.3	23.1
20030309	0	32.4	22.9
20030310	0	32.2	22.6
20030311	0	32.9	21.5
20030312	0	32.2	23
20030313	0	33.6	25.9
20030314	0	33.3	26
20030315	0	32.8	25.6
20030316	0	34	25.9
20030317	0	35	26.5
20030318	6.2	33.6	23.3
20030319	0	32.7	25.4
20030320	0	33.2	25.8
20030321	0	33.9	25.5
20030322	0	33.3	23.8
20030323	0	32.7	23.5
20030324	0	33.3	22
20030325	0	35.6	23.2
20030326	0	33.7	22.9
20030327	0	33	23.5
20030328	0	33.1	24.6
20030329	0	34.1	25.9
20030330	0	33.5	25.8
20030331	0	33.7	25.6
20030401	0	35.4	26.8
20030402	0	34.6	27.5
20030403	0	36.6	27.6
20030404	0	38.1	28
20030405	0	38.2	28
20030406	0	34.8	25
20030407	0	33.8	24.6
20030408	0	33.8	25
20030409	0	33.8	25.2
20030410	0	34.4	25
20030411	0	34.7	25.8
20030412	0	35	27
20030413	0	34.6	26.3
20030414	0	35	25.4
20030415	0	34.8	26.3
20030416	0	35.3	27
20030417	0	34.6	26.5
20030418	0	34.9	25.6
20030419	0	35.1	26.8
20030420	0	35.8	27.4
20030421	0	35.1	27.4
20030422	0	35.1	27
20030423	0	35	26.3
20030424	0	34.4	25.4
20030425	0	35.9	25.7
20030426	0	34.9	25.4
20030427	0	35.3	26.2
20030428	0	35	27.8
20030429	0	35.1	28.5
20030430	0	35.7	27.4
20030501	0	35.5	26.5
20030502	0	35	27.5
20030503	0	35.2	27.8
20030504	0	36.8	28.1
20030505	0	36.4	28.8
20030506	0	37.6	28.1
20030507	0	38.7	28.1
20030508	0	40.9	28
20030509	0	37.8	28.3
20030510	0	37.3	27.6
20030511	0	35.3	26.8
20030512	0	33.6	26.5
20030513	0	35.3	27.3
20030514	0.5	33.4	25
20030515	0	34.7	28.2
20030516	0	37	28.8
20030517	0	40.3	29.4
20030518	0	40.8	29.9
20030519	0	41.7	29.4
20030520	0	40.2	28.4
20030521	0	43.3	29
20030522	0	41.3	29.2
20030523	0	44.4	29.4
20030524	0	41.6	28.4
20030525	0	40.6	28.4
20030526	0	40.4	28
20030527	0	39.7	28.5
20030528	0	41.8	29.5
20030529	0	42.6	29.8
20030530	0	44	29.9
20030531	0	45	30.5
20030601	0	40.9	29.5
20030602	0	41.3	29.9
20030603	0	38.2	29.2
20030604	0	42.5	28.4
20030605	0	40.3	29
20030606	0	42.3	29.4
20030607	0	41.3	29.2
20030608	0	41.9	27.7
20030609	0	41.1	29.2
20030610	0	38.7	28.6
20030611	0	38.1	28.8
20030612	0	39	28.5
20030613	0	38	28.6
20030614	1.1	38.2	27.6
20030615	0.7	34.6	26.2
20030616	0	37.2	27.9
20030617	0	38	28.1
20030618	0	39.3	29.4
20030619	0	37.8	28.3
20030620	0	37.9	29.1
20030621	0	40.4	29.7
20030622	0	39.7	29.4
20030623	0	39.7	29.3
20030624	0.1	40.5	27.3
20030625	0	37.8	28.4
20030626	0	38.9	29.2
20030627	0	38.1	29.1
20030628	0	38.8	29.4
20030629	21.1	37.3	23.3
20030630	0	34.4	26.4
20030701	3.3	36.7	25.3
20030702	21.1	36.2	23.4
20030703	0	32.5	26.1
20030704	0	35	27
20030705	1	32.5	26.5
20030706	0	33.2	26.8
20030707	0	35.6	27.3
20030708	0	37.7	28
20030709	1	37.8	25.5
20030710	1.9	32	24.6
20030711	19.3	32.6	23.3
20030712	2.6	33.2	24.3
20030713	0	33.9	26.3
20030714	2.4	36.9	23.6
20030715	0	35.5	26
20030716	0	33.4	27.1
20030717	0	31.7	25.6
20030718	0	35	27.4
20030719	0	34.1	27.8
20030720	8.8	35.2	23.4
20030721	12	35.2	23.4
20030722	1.9	35.2	24.3
20030723	0.1	34.6	24.8
20030724	16.1	35.3	24.3
20030725	0	35.3	28.2
20030726	0	33.8	27.8
20030727	0	31.8	26.9
20030728	0	35.4	27.4
20030729	0	37.2	27.5
20030730	3.3	37.4	23.4
20030731	6.3	35.4	24.7
20030801	0	33.3	25
20030802	0	33.7	25.2
20030803	9.9	35.3	23.4
20030804	28	35.7	23.3
20030805	1.4	35.1	25.2
20030806	0	32.6	25.6
20030807	3.5	33.6	25.8
20030808	0	34	26.9
20030809	0	36.1	27.1
20030810	1.2	36.1	26.9
20030811	0	36.1	27.2
20030812	37.7	35.3	22.7
20030813	0	33.2	25.5
20030814	1.2	35.3	24.3
20030815	0.4	36	25.8
20030816	0	35.6	25.8
20030817	0.4	36.8	24.7
20030818	0	34.6	24.6
20030819	0.1	35	26.2
20030820	0.2	33	25
20030821	0.6	31.9	24.4
20030822	5.2	30.3	24.2
20030823	1.7	32.2	25.3
20030824	0	34.8	25
20030825	47.5	36	23.3
20030826	0.5	33.7	25.8
20030827	1	33.7	25.2
20030828	0	33.4	25.3
20030829	0	34.6	26.3
20030830	0	35.7	26.4
20030831	0	35.9	26.7
20030901	0	35.2	25.4
20030902	0.2	35.7	25.4
20030903	0	35.3	26.4
20030904	32.2	35.8	22.5
20030905	0	35.7	25.3
20030906	0	32	26.3
20030907	0	35.2	26.6
20030908	3.4	35.2	25.9
20030909	0	36.2	27.1
20030910	0	36.9	27.6
20030911	0	36.8	26.6
20030912	0	37.1	26.4
20030913	0	36.7	27
20030914	0	36.8	26
20030915	0	34.8	27.2
20030916	0	37.7	26.9
20030917	12.7	38.1	24.1
20030918	0.2	35.2	24.2
20030919	0	33.7	26.3
20030920	0	32.1	26.4
20030921	0	35.9	26.9
20030922	0	35.1	25
20030923	0.3	37.3	25.2
20030924	0.1	35.1	27.1
20030925	0.5	32.2	26.3
20030926	105.1	36.5	23.3
20030927	0	33.5	27
20030928	0.1	33.3	27
20030929	0.5	33	26.1
20030930	0	33.8	26.4
20031001	0	33.5	25.5
20031002	0	34.1	25.7
20031003	0.1	33.6	25.8
20031004	0	33.2	25.6
20031005	2.8	32.7	25.2
20031006	1	30.3	24.8
20031007	0	33.2	25.6
20031008	0	35.1	26.7
20031009	0.5	36.3	25.4
20031010	0	36.8	27.1
20031011	0	36.5	26.4
20031012	0	36.6	26.6
20031013	0	33.6	26
20031014	0	33.1	23.9
20031015	16.6	33.2	23.4
20031016	0	32.2	24.9
20031017	0	33.6	25.7
20031018	0	32.3	24.7
20031019	0.6	31.9	24.8
20031020	51.2	31.2	22.4
20031021	13.3	28.8	23.9
20031022	35.6	30.6	24.4
20031023	14.6	31.8	23.6
20031024	8	31.6	23.5
20031025	0	34.1	23.9
20031026	0	33.8	24.3
20031027	0	32.6	23.1
20031028	0	33.2	22.3
20031029	0	33.4	23.9
20031030	4.8	32.1	24.7
20031031	0	31.6	24.2
20031101	0	31.8	24.2
20031102	0	31.8	24.3
20031103	11.6	32.1	25.9
20031104	2.8	31.6	24.8
20031105	1.5	31.3	23.9
20031106	0	32	24.3
20031107	8.6	30.9	24.9
20031108	9.6	30.4	23.3
20031109	1.4	30.4	23.4
20031110	17.4	30.2	22.3
20031111	0	30.8	22.8
20031112	0.2	31.1	23.2
20031113	0.3	31.3	24.9
20031114	16.2	31	24.1
20031115	0	31.5	25.4
20031116	0	32	23.3
20031117	0	31	22.6
20031118	0	31.1	22.1
20031119	0	30.5	21.6
20031120	0	30.2	21.3
20031121	0	29.8	23.2
20031122	8	30.4	23.9
20031123	0	30.6	23.3
20031124	0	31.1	24
20031125	0	30.7	21.2
20031126	0	30	21
20031127	0	30.4	20
20031128	0	31.1	23.2
20031129	7.4	28.4	24.7
20031130	0	30.2	23.5
20031201	0	30.2	22
20031202	0	31.1	20.6
20031203	0	30.5	20.7
20031204	0	30.1	20.1
20031205	0	31	21.3
20031206	0	30.1	19.7
20031207	0	31.1	20.1
20031208	0	31.3	19.7
20031209	0	30.8	21
20031210	0	30.6	20.2
20031211	0	30	20.1
20031212	1.5	29.9	22.6
20031213	0	30.3	23.7
20031214	0	30.1	22.3
20031215	22.5	26	18.5
20031216	1.4	27	23.2
20031217	0	32.5	23.7
20031218	0	30.1	22.7
20031219	0	30.4	21.1
20031220	0	30.2	21.3
20031221	0	28.9	19.8
20031222	0	29.8	21.1
20031223	3.4	29.8	22.2
20031224	40.6	26.5	21.3
20031225	8	27.4	21.2
20031226	0	29.1	22.5
20031227	0	30.6	23.3
20031228	0	30.5	23.6
20031229	0	30.5	24.2
20031230	0	29.8	23.1
20031231	0	30	24.3
20040101	0	29.3	24
20040102	0	29.1	21.3
20040103	0	29	19.1
20040104	0	28.3	20.1
20040105	0	28.6	21.5
20040106	1.6	29.1	21.5
20040107	0	28.6	23.2
20040108	0	28	21.2
20040109	0	28.5	21.3
20040110	0	29.1	20.1
20040111	0	29	19
20040112	0	28.8	18.5
20040113	0	29	18.9
20040114	0	29.1	17.9
20040115	0	29.1	18.1
20040116	0	29.3	19
20040117	0	29.2	19.7
20040118	0	30.1	18.8
20040119	0	30.1	18.7
20040120	0	29.4	19.5
20040121	0	30	19.8
20040122	0	30.6	20.2
20040123	0	30.6	23.1
20040124	0	30.5	22.5
20040125	0	30.8	22
20040126	0	31	22.6
20040127	27.9	31	24
20040128	22	29.2	22.3
20040129	0	29.8	22.7
20040130	0	30.7	23.5
20040131	0	31.1	23.1
20040201	0	30.6	21.7
20040202	0	29.5	21
20040203	0	30.1	21.2
20040204	0	30.1	21.8
20040205	0	30.7	23.3
20040206	0	30.9	22.6
20040207	0	31.2	23.5
20040208	0	29.5	21.9
20040209	0	30.2	21.1
20040210	0	29.8	22.5
20040211	0	31.1	20.6
20040212	0	30	20
20040213	0	29.9	21.3
20040214	0	29.9	21.1
20040215	0	30.3	19.9
20040216	0	31	19.4
20040217	0	30.3	20.1
20040218	0	30.2	20.6
20040219	0	31	19.6
20040220	0	31.6	20
20040221	0	31.2	20.9
20040222	0	31.2	20.4
20040223	0	31.9	20.3
20040224	0	32.1	20.4
20040225	0	31.6	20.2
20040226	0	32.4	20.5
20040227	0	32	20.5
20040228	0	31.6	19.7
20040229	0	30.9	20.1
20040301	0	31	20.8
20040302	0	32.1	21
20040303	0	32.8	22.5
20040304	0	33.5	23
20040305	0	33.4	21.9
20040306	0	32.8	20.1
20040307	0	32	21.3
20040308	0	31.6	21.4
20040309	0	32.1	24.4
20040310	0	31.6	22.6
20040311	0	32.6	23.7
20040312	0	32.3	23.2
20040313	0	32.5	23.4
20040314	0	33.1	22.9
20040315	0	32.6	22.1
20040316	0	33	21.1
20040317	0	33.8	22.3
20040318	0	35.6	24.3
20040319	0	35.3	24.9
20040320	0	34.6	24.6
20040321	0	36.2	25.5
20040322	0	34.9	25.6
20040323	0	33.2	24.6
20040324	0	33.3	25.7
20040325	0	33.9	25.2
20040326	0	33	24.7
20040327	0	33.8	25.5
20040328	0	33.4	25.3
20040329	0.2	33.7	26.8
20040330	0	34.8	27
20040331	0	34.5	27.4
20040401	0	34.4	27.3
20040402	0	34.4	27.1
20040403	0	34.5	27.3
20040404	0	34.3	26.3
20040405	0	33.8	25.9
20040406	0	34.7	27.2
20040407	2.4	34.1	22.6
20040408	0	35.3	26.1
20040409	0	37.1	27.9
20040410	0	35.2	27.5
20040411	0	34.8	26.2
20040412	0	35.3	26.1
20040413	0	34.3	26.7
20040414	0	36	27.4
20040415	0	38.1	27.9
20040416	0	37.3	28.3
20040417	0	37.4	28.3
20040418	0	37.6	27.9
20040419	0	37.3	28.5
20040420	0	36.1	27.7
20040421	0	35.8	27.6
20040422	0	35.8	27.5
20040423	0	36.5	27.8
20040424	0	35.3	27.8
20040425	0	35.4	26.9
20040426	0	34.8	27.7
20040427	0	35.2	28
20040428	0	35.8	27.8
20040429	0	36	28.2
20040430	0	35.5	27.3
20040501	0	35.5	27
20040502	0	35.1	27.6
20040503	17.1	34.1	24.2
20040504	69.3	32	24.6
20040505	25.8	31.5	24.3
20040506	31.9	30.7	25.3
20040507	3.3	33	25.8
20040508	5.4	33.1	26.2
20040509	0	33.2	26.6
20040510	0	33.9	26.6
20040511	0	35.8	26.7
20040512	0	37.2	28.3
20040513	0	38.9	28.4
20040514	0	39.3	29.1
20040515	0	34.6	27.4
20040516	0	38.1	27.4
20040517	42.2	36.2	24.2
20040518	7	35.2	27
20040519	0	35.9	28.3
20040520	0	38	28.9
20040521	0	37.9	27.9
20040522	0	38.2	28.9
20040523	1	39.2	28.5
20040524	7.6	37.6	24.4
20040525	0	37.8	25.3
20040526	0	36.4	25.9
20040527	0	35.6	26.3
20040528	0	34.8	26.1
20040529	0	33.4	26.8
20040530	0	34.3	25.6
20040631	0	34.1	27.1
20040601	0	34.5	25.8
20040602	0	35.1	26
20040603	0	37.3	27.5
20040604	0	37	27.8
20040605	0.4	37.5	25.9
20040606	0	36	28
20040607	0	36.8	27.3
20040608	0	37.3	27.4
20040609	1.4	37.5	25.6
20040610	3.2	35.1	25.9
20040611	13.3	35.9	24.8
20040612	0	32.3	26.1
20040613	0	33.4	27.1
20040614	0	36.1	27.3
20040615	0	34.9	27
20040616	0	37.2	27.3
20040617	0	36.9	27.5
20040618	0	37.8	27.9
20040619	0	36.9	28.2
20040620	0	36.3	28.3
20040621	0	38.1	27.9
20040622	0.3	38.5	28.4
20040623	0	39.3	27.3
20040624	0	38.7	27.3
20040625	0	39	27.6
20040626	0	38.4	27.4
20040627	0	38.9	28.5
20040628	3.2	38	26.7
20040629	7	38.4	25.2
20040630	0	37.8	27.3
20040701	0.5	38	27
20040702	0	39.1	27.2
20040703	6.4	37.6	25.9
20040704	0	36.1	27.2
20040705	0	37.9	27.7
20040706	0	37.2	27.6
20040707	0	36.7	27.7
20040708	0	36.6	26.1
20040709	0	35.2	27.2
20040710	0	36.1	26.2
20040711	0	34.4	25.8
20040712	5.8	36.6	25.2
20040713	1.1	31.2	23.6
20040714	0	31.7	26.2
20040715	0	35.3	27.1
20040716	0	34.1	26.6
20040717	0	37.3	27.3
20040718	0	36	27.4
20040719	0	35.8	26.3
20040720	0	36.3	27.5
20040721	0	37.6	28.7
20040722	0	39.3	28.3
20040723	0.4	34.9	26.2
20040724	0	34.1	24.9
20040725	0	35.6	26
20040726	13.6	35.8	24
20040727	0	36.3	27.6
20040728	0	34.6	27.6
20040729	3.6	36.7	25
20040730	17.6	33.6	24.2
20040731	1.6	35.4	25.4
20040801	0	33.9	26.7
20040802	0	33.4	27.5
20040803	0	33.2	28.2
20040804	3	35.6	25.7
20040805	0	36	26.6
20040806	1.8	36.6	26
20040807	0	37.2	28.3
20040808	0	36.1	27.4
20040809	1.7	37.7	26.2
