Date	Preci	MinT	MaxT
1989-11-03	6.7	23.74	29.67
1989-11-04	0	24.17	29.87
1989-11-05	8.6	23.85	30.72
1989-11-06	8.9	23.29	31.32
1989-11-07	0	22.35	30.26
1989-11-08	0	22.09	30.93
1989-11-09	0.5	24.21	32
1989-11-10	4.5	23.94	31.14
1989-11-11	8	23.9	31.18
1989-11-12	31.3	23.21	28.07
1989-11-13	14.3	23.1	27.89
1989-11-14	24.1	23.05	29.51
1989-11-15	8.1	23.71	29.99
1989-11-16	0.7	22.9	27.28
1989-11-17	17.9	23.6	30.33
1989-11-18	11.9	23.61	29.06
1989-11-19	68.9	22.75	27.55
1989-11-20	3.2	23.34	28.23
1989-11-21	0	21.95	30.35
1989-11-22	0	22.33	30.1
1989-11-23	0	20.52	30.28
1989-11-24	0	20.66	29.77
1989-11-25	0	20.9	30.1
1989-11-26	0	21.93	30.24
1989-11-27	0.4	22.99	30.48
1989-11-28	0	23.19	30.36
1989-11-29	7.8	21.97	30.35
1989-11-30	23.2	22.62	29.88
1989-12-01	6.7	23.06	29.29
1989-12-02	30.7	22.91	28.66
1989-12-03	20.8	22.84	28.83
1989-12-04	19.5	23.25	28.14
1989-12-05	0.9	22.42	28.79
1989-12-06	0	21.76	29.07
1989-12-07	0	21.47	29.28
1989-12-08	0	20.91	29.34
1989-12-09	0	19.9	29.07
1989-12-10	0	20.63	29.19
1989-12-11	0.2	21.69	28.6
1989-12-12	7	22.33	29.13
1989-12-13	0	21.08	28.96
1989-12-14	0	21.74	28.9
1989-12-15	0	22.29	29.36
1989-12-16	0	22.62	29.51
1989-12-17	0	21.99	29.66
1989-12-18	0	20.23	29.25
1989-12-19	0	21.44	29.11
1989-12-20	2.3	20.96	27.28
1989-12-21	0	21.38	29.29
1989-12-22	0	21	30.02
1989-12-23	0	21.74	29.88
1989-12-24	0	21.96	30.1
1989-12-25	0	21.73	30.06
1989-12-26	0	20.56	29.62
1989-12-27	0	21.38	30.01
1989-12-28	0	22.18	30.24
1989-12-29	0	21.92	30.49
1989-12-30	0	22.78	30.92
1989-12-31	0	22.33	30.81
1990-01-01	0	22.53	30.55
1990-01-02	0	23.2	30.72
1990-01-03	4.6	21.53	30.36
1990-01-04	0	22.53	30.21
1990-01-05	0	22	29.82
1990-01-06	22.1	20.58	27.75
1990-01-07	72.6	21.56	25.74
1990-01-08	92.8	22.18	27.48
1990-01-09	22.4	22.38	28.17
1990-01-10	0.1	21.58	28.64
1990-01-11	0	20.91	29.28
1990-01-12	0	20.38	29.26
1990-01-13	0	18.81	28.87
1990-01-14	0	18.31	29.39
1990-01-15	0	17.97	30.07
1990-01-16	0	18.29	30.08
1990-01-17	0	19.25	29.46
1990-01-18	0	19.58	29.66
1990-01-19	0	18.7	29.76
1990-01-20	0	17.04	29.65
1990-01-21	0	17.76	31.11
1990-01-22	0	18.43	31.11
1990-01-23	0	19.71	30.12
1990-01-24	0	19.77	30.24
1990-01-25	0	20.38	30.33
1990-01-26	0	19.62	30.7
1990-01-27	0	19.93	30.4
1990-01-28	0	19.72	30.41
1990-01-29	0	20.46	30.28
1990-01-30	0	20.87	30.73
1990-01-31	0	21.16	30.97
1990-02-01	0	20	30.99
1990-02-02	0	19.74	30.61
1990-02-03	0	19.89	30.68
1990-02-04	0	19.69	31.1
1990-02-05	0	21.14	31.44
1990-02-06	0	21.22	31.48
1990-02-07	0	21.47	31.38
1990-02-08	0	23.18	31.21
1990-02-09	0	22.46	31.38
1990-02-10	0	23.42	31.54
1990-02-11	0	23.74	31.72
1990-02-12	0	22.83	31.94
1990-02-13	0	22.65	31.94
1990-02-14	0	22.88	32.12
1990-02-15	0	22.06	32.23
1990-02-16	0	24.1	32.09
1990-02-17	0	24.33	32.39
1990-02-18	6.1	24.99	32.91
1990-02-19	0.6	25.36	32.92
1990-02-20	0.1	24.66	32.8
1990-02-21	0	24.35	33.87
1990-02-22	0	24.11	34.62
1990-02-23	0	23.57	34.26
1990-02-24	0	24.36	34.23
1990-02-25	0	24.22	34.24
1990-02-26	0	25.08	34.68
1990-02-27	0	24.06	34.53
1990-02-28	0	24.94	34.64
1990-03-01	0	24.6	33.62
1990-03-02	0	23.53	33.6
1990-03-03	0	24.57	33.62
1990-03-04	0	24.55	35.02
1990-03-05	0	24.81	34.56
1990-03-06	0	24.73	33.87
1990-03-07	0	25.28	34.15
1990-03-08	0	24.3	34.53
1990-03-09	0.4	23.87	33.74
1990-03-10	52	23.49	33.33
1990-03-11	8.7	23.53	31.17
1990-03-12	0.9	24.35	32.92
1990-03-13	2.1	24.7	33.42
1990-03-14	0	25.79	33.87
1990-03-15	11.5	25.78	34.8
1990-03-16	0	26.16	34.39
1990-03-17	0	24.92	34.34
1990-03-18	0	24.55	34.03
1990-03-19	0	25.25	34.12
1990-03-20	0	24.85	34.36
1990-03-21	4.4	25.17	34.22
1990-03-22	0	25.25	34.32
1990-03-23	0	25.2	34.63
1990-03-24	0	25.88	34.76
1990-03-25	0	26.79	35.74
1990-03-26	0	26.81	35.99
1990-03-27	0	26.97	35.73
1990-03-28	0	27.03	35.05
1990-03-29	0	27.25	35.19
1990-03-30	0	26.27	34.98
1990-03-31	0	25.62	34.98
1990-04-01	0	24.83	34.78
1990-04-02	0	25.7	34.53
1990-04-03	0	26.34	34.96
1990-04-04	0	26.71	35.21
1990-04-05	0	27.69	36.24
1990-04-06	0	24.58	35.4
1990-04-07	0	26.5	34.58
1990-04-08	0	26.18	34.96
1990-04-09	0	26.12	35.34
1990-04-10	0	26.8	35.24
1990-04-11	0	26.48	35.34
1990-04-12	0	27.59	35.69
1990-04-13	0	27.95	34.85
1990-04-14	0	26.33	35.27
1990-04-15	0	27.16	36.08
1990-04-16	0	27.36	36.18
1990-04-17	0	27.15	35.77
1990-04-18	0	26.62	35.16
1990-04-19	0	26.85	36.04
1990-04-20	0	27.33	37.72
1990-04-21	0	26.37	38.43
1990-04-22	0	27.36	38.03
1990-04-23	0	26.81	37.89
1990-04-24	0	26.69	37.69
1990-04-25	0	26.49	36.49
1990-04-26	0	26.95	37.39
1990-04-27	0	27.17	36.12
1990-04-28	0	26.07	35.62
1990-04-29	0	26.64	35.4
1990-04-30	11.5	26.14	35.73
1990-05-01	0.2	26.73	35.93
1990-05-02	25.7	26.92	35.67
1990-05-03	0.2	26.69	35.76
1990-05-04	0.2	26.54	36
1990-05-05	0	27.15	36.43
1990-05-06	0	25.93	36.19
1990-05-07	14.3	24.47	35.67
1990-05-08	0	25.39	32.85
1990-05-09	0	27.22	35.74
1990-05-10	1	27.48	36.82
1990-05-11	7.3	27.57	36.2
1990-05-12	0	27.2	35
1990-05-13	2.5	25.33	33.27
1990-05-14	0	26.82	34.86
1990-05-15	0	26.25	36.16
1990-05-16	0	26.88	37.12
1990-05-17	0	26.33	37.07
1990-05-18	0	26.99	38.12
1990-05-19	16.1	26.67	38.84
1990-05-20	0	26.76	37.29
1990-05-21	0	27.39	37.55
1990-05-22	0	27.21	37.39
1990-05-23	6.4	26.43	38.29
1990-05-24	9.1	24.61	37.1
1990-05-25	20.8	25.02	34.75
1990-05-26	16.1	25.71	35.25
1990-05-27	0.3	25.21	35.91
1990-05-28	0	26.53	36.7
1990-05-29	0	26.52	37.56
1990-05-30	0	26.58	37.16
1990-05-31	0	26.65	37.32
1990-06-01	0	26.89	37.5
1990-06-02	0	26.65	36.72
1990-06-03	0	26.1	37.65
1990-06-04	0	26.62	37.69
1990-06-05	0	26.48	36.74
1990-06-06	0	27.43	37.56
1990-06-07	0	26.24	37.04
1990-06-08	0.2	25.73	36.37
1990-06-09	0	25.97	36.1
1990-06-10	0	25.76	36.74
1990-06-11	0	25.99	36.26
1990-06-12	0	26.44	36.81
1990-06-13	0	26.13	35.05
1990-06-14	0	26.37	36.3
1990-06-15	0	27.24	37.07
1990-06-16	0	26.53	36.96
1990-06-17	0	25.95	37.03
1990-06-18	0	25.76	37.27
1990-06-19	0	25.69	37.3
1990-06-20	0	26.93	37.85
1990-06-21	0	26.39	35.94
1990-06-22	0	27.12	37.39
1990-06-23	0	26.45	36.98
1990-06-24	0	26.23	37.47
1990-06-25	0	26.14	36.97
1990-06-26	0	25.65	37.38
1990-06-27	0	26.77	37.29
1990-06-28	0	26.68	36.13
1990-06-29	0	26.01	36.59
1990-06-30	7.1	25.59	35.57
1990-07-01	0	26.04	36.67
1990-07-02	0	25.93	36.56
1990-07-03	0	26.33	35.74
1990-07-04	0	25.85	35.95
1990-07-05	0	25.66	36.17
1990-07-06	0	25.9	35.85
1990-07-07	14.4	25.74	35.09
1990-07-08	0	24.66	34.9
1990-07-09	0	24.95	35.73
1990-07-10	14.9	25.43	34.49
1990-07-11	0	24.78	34.93
1990-07-12	11	24.55	34.68
1990-07-13	0	24.89	34.28
1990-07-14	0.5	24.92	34.94
1990-07-15	0	25.64	35.22
1990-07-16	0.7	24.9	35.14
1990-07-17	0	25.06	34.2
1990-07-18	0	25.09	35.59
1990-07-19	11.5	25.77	35.19
1990-07-20	0	25.35	34.86
1990-07-21	0	25.2	33.73
1990-07-22	0.6	25.15	36.01
1990-07-23	0	25.72	33.99
1990-07-24	0	25.61	35.24
1990-07-25	0	24.79	35.78
1990-07-26	0	25.68	36.16
1990-07-27	0	26.21	36.75
1990-07-28	0	26.34	36.6
1990-07-29	0.1	24.98	36.03
1990-07-30	0	26.43	36.63
1990-07-31	0	26.37	36.19
1990-08-01	0.8	25.86	37.3
1990-08-02	0	25.65	36.92
1990-08-03	0	25.47	36.46
1990-08-04	0.7	25.21	36.16
1990-08-05	0.9	24.77	32.32
1990-08-06	3.4	24.28	35.34
1990-08-07	1	24.55	31.61
1990-08-08	0	25.2	31.76
1990-08-09	9.7	23.12	32.57
1990-08-10	9.6	24.18	30.76
1990-08-11	0	25.16	33.83
1990-08-12	0	25.39	34.12
1990-08-13	0	25.79	34.93
1990-08-14	0	25.76	34.53
1990-08-15	0	25.5	34.97
1990-08-16	0	25.12	35.03
1990-08-17	0	25.33	35.67
1990-08-18	0	25.33	35.77
1990-08-19	0	25.45	36.38
1990-08-20	0	25.65	36.7
1990-08-21	0	26.22	35.87
1990-08-22	0	25.96	35.62
1990-08-23	0	26.21	36.27
1990-08-24	0	26.53	36.29
1990-08-25	0	26.19	36.44
1990-08-26	0	25.16	34.83
1990-08-27	20.8	22.79	35.98
1990-08-28	21	24.04	32.77
1990-08-29	0	25.15	34.18
1990-08-30	0	25.09	35.16
1990-08-31	0	25.14	35.18
1990-09-01	0	24.79	36.01
1990-09-02	0	25.35	35.51
1990-09-03	0	25.77	35.17
1990-09-04	0	25.68	34.6
1990-09-05	0	25.84	35.05
1990-09-06	1.5	25.02	35.47
1990-09-07	5.2	24.39	35.54
1990-09-08	9	23.62	35.39
1990-09-09	0.2	23.63	33.8
1990-09-10	11.5	24.55	34.39
1990-09-11	9.2	23.85	34.46
1990-09-12	8.8	24.17	34.98
1990-09-13	2.1	25.05	34.37
1990-09-14	0	25.4	35.23
1990-09-15	30.8	24.6	35.06
1990-09-16	4.5	25.09	34.42
1990-09-17	20.7	24.22	34.51
1990-09-18	11.6	22.81	34.62
1990-09-19	5.9	23.27	33.78
1990-09-20	19.3	24.83	34.31
1990-09-21	0	25.19	34.91
1990-09-22	8.9	24.84	33.61
1990-09-23	21	25.02	34.48
1990-09-24	21.9	24.02	34.3
1990-09-25	0.8	24.39	32.31
1990-09-26	0	24.34	31.92
1990-09-27	0	24.77	33.42
1990-09-28	0	24.91	32.81
1990-09-29	0	24.72	32.53
1990-09-30	0.3	25.35	34.11
1990-10-01	0	25.33	34.04
1990-10-02	0	24.99	33.7
1990-10-03	1.2	24.08	34.75
1990-10-04	0	24.71	34.48
1990-10-05	0	24.62	34.45
1990-10-06	0	24.69	35.12
1990-10-07	0	25.08	35.34
1990-10-08	0	25.12	34.78
1990-10-09	0	25.04	33.88
1990-10-10	0	25.71	33.95
1990-10-11	0	26.01	33.18
1990-10-12	0	25.77	33.19
1990-10-13	0	24.85	33.15
1990-10-14	0.8	25.62	33.37
1990-10-15	0	25.2	33.24
1990-10-16	0	24.43	33.21
1990-10-17	2.3	24.22	33.21
1990-10-18	5.2	24.4	32.99
1990-10-19	8	24.34	31.84
1990-10-20	7.8	23.79	29.52
1990-10-21	0	23.93	29.45
1990-10-22	6.3	24.17	31.51
1990-10-23	9.9	23.69	27.81
1990-10-24	13.3	24.34	30.05
1990-10-25	7.7	24.43	30.98
1990-10-26	29.4	24.02	31.11
1990-10-27	13.5	23.49	29.15
1990-10-28	21	23.08	28.76
1990-10-29	11.5	23.63	27.76
1990-10-30	7.2	23.26	28.31
1990-10-31	2.6	23.29	27.33
1990-11-01	5.6	23.5	28.13
1990-11-02	4.6	23.37	28.72
1990-11-03	11.5	24.18	29.88
1990-11-04	12.4	24.08	29.62
1990-11-05	0.3	23.26	31.44
1990-11-06	0	24.46	31.76
1990-11-07	0	23.96	32.15
1990-11-08	0	23.26	31.56
1990-11-09	0	24.22	32.87
1990-11-10	0	24.06	32.49
1990-11-11	0	23.22	32.02
1990-11-12	4.6	23.19	32.16
1990-11-13	0	22.12	31.35
1990-11-14	0	23.19	32.53
1990-11-15	0	24.54	32.37
1990-11-16	0	24.97	33.01
1990-11-17	4.8	24.39	31.93
1990-11-18	14.6	24.35	31.29
1990-11-19	0	24.62	31.5
1990-11-20	0	23.38	31.75
1990-11-21	0	23.46	31.84
1990-11-22	0	22.38	31.34
1990-11-23	0	23.79	32.05
1990-11-24	0	24.18	31.86
1990-11-25	0.3	24.06	31.24
1990-11-26	48.2	22.57	28.51
1990-11-27	51.9	22.99	26.58
1990-11-28	3.3	23.8	30.09
1990-11-29	10.6	23.91	30.41
1990-11-30	0	22.59	30.12
1990-12-01	0	23.06	30.32
1990-12-02	0	23.47	30.27
1990-12-03	8	23.5	30.13
1990-12-04	87.7	23.62	27.5
1990-12-05	13.9	23.43	28.65
1990-12-06	25.5	23.19	30.23
1990-12-07	6.8	23.56	29.93
1990-12-08	2.3	23.22	29.76
1990-12-09	1.5	23.31	29.95
1990-12-10	5.4	21.74	28.16
1990-12-11	0	21.56	29.56
1990-12-12	0	22.73	30.02
1990-12-13	0	21.63	29.88
1990-12-14	0	22.14	29.73
1990-12-15	0	21.33	29.39
1990-12-16	0	20.82	30.24
1990-12-17	0	21.12	30.15
1990-12-18	0	21.37	30.89
1990-12-19	0	21.72	30.43
1990-12-20	0	21.38	30.28
1990-12-21	0	23	30.56
1990-12-22	0	22.74	29.56
1990-12-23	5.7	22.47	28.36
1990-12-24	0	22.7	29.05
1990-12-25	0	22.8	29.28
1990-12-26	15.3	22.52	27.86
1990-12-27	0	21.17	29.1
1990-12-28	0	19.89	29.61
1990-12-29	0	21.99	29.13
1990-12-30	0	22.28	28.43
1990-12-31	1	23.1	30.4
1991-01-01	3.8	22.78	30.94
1991-01-02	0	23.33	31.1
1991-01-03	0	23.6	30.97
1991-01-04	1.6	24.01	31.31
1991-01-05	0	23.14	30.89
1991-01-06	0	23.03	30.97
1991-01-07	0	23.22	31.03
1991-01-08	0	21.9	30.83
1991-01-09	0	20.78	30.3
1991-01-10	0	22.41	30.54
1991-01-11	0	22.58	30.95
1991-01-12	0	21.6	30.42
1991-01-13	0	21.26	30.58
1991-01-14	0	20.02	30.5
1991-01-15	0	20.69	30.56
1991-01-16	0	22.57	30.49
1991-01-17	3	23.69	29.23
1991-01-18	10.5	22.68	28.44
1991-01-19	14	22.89	27.29
1991-01-20	0	22.46	30.33
1991-01-21	0	21.78	30.56
1991-01-22	0	21.26	30.65
1991-01-23	0	20.96	30.48
1991-01-24	0	21.61	30.77
1991-01-25	0	21.63	30.38
1991-01-26	0	21.83	30.45
1991-01-27	0	21.3	30.64
1991-01-28	0	19.63	30.62
1991-01-29	0	18.68	30.94
1991-01-30	0	20.48	32.13
1991-01-31	0	22.49	30.64
1991-02-01	0	22.69	31.05
1991-02-02	2.1	22.96	30.95
1991-02-03	0	23.7	31.4
1991-02-04	0	24.85	31.76
1991-02-05	0	22.16	31.09
1991-02-06	0	22.6	31.73
1991-02-07	0	21.53	31.79
1991-02-08	0	20.78	31.66
1991-02-09	0	20.96	31.62
1991-02-10	0	20.56	31.61
1991-02-11	0	19.88	31.68
1991-02-12	0	19.12	31.99
1991-02-13	0	18.64	31.84
1991-02-14	0	20.59	31.53
1991-02-15	0	21.06	31.9
1991-02-16	0	19.68	32.15
1991-02-17	0	19.27	32.62
1991-02-18	0	19.73	34.04
1991-02-19	0	20.37	32.99
1991-02-20	0	21.08	32.54
1991-02-21	0	22.41	32.45
1991-02-22	0	23.48	32.9
1991-02-23	0	22.28	31.85
1991-02-24	0	22.71	32.83
1991-02-25	0	23.77	32.7
1991-02-26	0	25.07	33.01
1991-02-27	0	23.33	33.36
1991-02-28	0	23.89	33.26
1991-03-01	0	22.87	32.92
1991-03-02	0	24.47	33.03
1991-03-03	0	24.89	33.56
1991-03-04	0.2	25.03	33.15
1991-03-05	0	25.5	33.3
1991-03-06	0	24.67	33.65
1991-03-07	0	24.93	33.75
1991-03-08	0	26.56	34.4
1991-03-09	0	25.51	34.1
1991-03-10	0	22.41	33.44
1991-03-11	0	22.33	32.89
1991-03-12	0	21.3	33.29
1991-03-13	0	21.49	33.48
1991-03-14	0	22.26	33.52
1991-03-15	0	22.8	33.79
1991-03-16	0	24.12	33.47
1991-03-17	0	23.95	33.82
1991-03-18	0	24.38	33.97
1991-03-19	0	23.12	34.38
1991-03-20	0	22.59	34.72
1991-03-21	0	25.13	36.36
1991-03-22	0	25.87	37.13
1991-03-23	0	25.74	35.87
1991-03-24	0	24.67	35.07
1991-03-25	0	24.34	34.84
1991-03-26	0	25.61	35.03
1991-03-27	0	25.34	34.98
1991-03-28	0	25.79	35.01
1991-03-29	0	25.16	34.88
1991-03-30	0	24.95	34.79
1991-03-31	0	25.79	34.83
1991-04-01	0	26.34	35.27
1991-04-02	0	26	35.33
1991-04-03	0	26.34	35.51
1991-04-04	0	25.96	35.6
1991-04-05	0	25.77	34.96
1991-04-06	0	25.88	35.37
1991-04-07	0	25.58	35.27
1991-04-08	23.7	24.46	35.43
1991-04-09	30.1	26.72	35.22
1991-04-10	40.4	25.94	36.22
1991-04-11	1.2	26.73	35.33
1991-04-12	0	27.14	36.28
1991-04-13	0	27.17	35.93
1991-04-14	0	26.68	35.49
1991-04-15	0	26.78	35.85
1991-04-16	0	26.03	35.97
1991-04-17	0	26.17	36.36
1991-04-18	0	25.4	36.03
1991-04-19	0	25.68	36.16
1991-04-20	0	26.91	36.3
1991-04-21	0	27.23	37.56
1991-04-22	0	27.82	37.98
1991-04-23	0	27.79	36.49
1991-04-24	0	27.35	36.41
1991-04-25	0	26.77	36.27
1991-04-26	0	27.65	37.5
1991-04-27	0	26.95	38.95
1991-04-28	0	28.13	37.86
1991-04-29	0	28.94	38.91
1991-04-30	7.2	26.71	38.93
1991-05-01	0	28.74	38.88
1991-05-02	0	28.67	38.28
1991-05-03	9	28.74	38.52
1991-05-04	12	28.2	37.6
1991-05-05	0	28	36.91
1991-05-06	0	27.92	37.27
1991-05-07	0	28.46	38.12
1991-05-08	0	28.85	38.27
1991-05-09	0	28.23	37.69
1991-05-10	6	28.18	37.88
1991-05-11	0	28.37	37.4
1991-05-12	0	27.92	37.17
1991-05-13	0	27.54	36.42
1991-05-14	0	28.06	35.72
1991-05-15	0	27.94	36
1991-05-16	0	26.87	36.01
1991-05-17	0	27.14	35.86
1991-05-18	0	27.92	36.8
1991-05-19	0	28.48	37.63
1991-05-20	0	28.22	37.17
1991-05-21	0	28.35	37.09
1991-05-22	0	28.08	36.33
1991-05-23	0	27.74	36.75
1991-05-24	0	28.15	36.75
1991-05-25	0	28.59	38.17
1991-05-26	0	28.9	39.37
1991-05-27	45.9	28.33	37.74
1991-05-28	0	28.15	37.03
1991-05-29	0	27.8	36.44
1991-05-30	0	28.41	36.69
1991-05-31	16.1	28.26	37.05
1991-06-01	0	28.57	37.85
1991-06-02	0	26.52	36.53
1991-06-03	36.4	24.73	33.51
1991-06-04	10	24.74	30.42
1991-06-05	0	25.65	31.14
1991-06-06	3.1	26	34.21
1991-06-07	0	26.63	35.02
1991-06-08	0	26.8	35.83
1991-06-09	0	27	35.78
1991-06-10	0	27.29	35.95
1991-06-11	0	27.79	35.98
1991-06-12	0	27.41	36.46
1991-06-13	0	27.19	35.58
1991-06-14	5.8	25.78	36.32
1991-06-15	9.1	25.75	35.46
1991-06-16	22.3	25.85	34.65
1991-06-17	9.6	25.75	35.44
1991-06-18	0	26.14	35.75
1991-06-19	0	25.75	33.91
1991-06-20	0	26.09	34.83
1991-06-21	0	26.37	36.26
1991-06-22	0	26.1	36.09
1991-06-23	0	27.07	35.28
1991-06-24	0	26.75	35.51
1991-06-25	0	26.51	34.3
1991-06-26	19.3	26.5	34.49
1991-06-27	0	26.62	34.78
1991-06-28	0	26.93	34.75
1991-06-29	0	26.2	35.93
1991-06-30	14.4	26.05	34.89
1991-07-01	0.5	24.56	34.45
1991-07-02	2.8	25.62	35.72
1991-07-03	0	26.66	36.94
1991-07-04	0	26.91	36.35
1991-07-05	0	25.75	33.84
1991-07-06	0	26.1	34.91
1991-07-07	0	25.71	34.18
1991-07-08	19.4	25.31	33.06
1991-07-09	0	25.02	32.8
1991-07-10	0	25.77	34.41
1991-07-11	0	26.26	34.86
1991-07-12	0	26.43	35.25
1991-07-13	0	26.45	34.65
1991-07-14	0	26.67	36.81
1991-07-15	0	25.78	36.75
1991-07-16	0	26.57	35.18
1991-07-17	0	26.21	35.18
1991-07-18	0	26.53	34.93
1991-07-19	0	26.34	35.87
1991-07-20	0	26.27	36.84
1991-07-21	0	26.52	36.86
1991-07-22	0	26.12	36.19
1991-07-23	0	26.54	37.24
1991-07-24	0	26.54	37.33
1991-07-25	0	26.62	36.14
1991-07-26	0	27.17	36.49
1991-07-27	0	27.04	36.64
1991-07-28	0	27.09	36.2
1991-07-29	0	26.32	35.15
1991-07-30	0	25.85	35.65
1991-07-31	0	25.93	35.39
1991-08-01	0	26.64	35.9
1991-08-02	4.1	25.33	36.85
1991-08-03	0	26.32	33.01
1991-08-04	0.6	23.93	35.18
1991-08-05	49.2	23.57	34.2
1991-08-06	1.2	24.84	32.37
1991-08-07	2.5	24.88	30.71
1991-08-08	0	24.66	30.36
1991-08-09	0	24.81	32.29
1991-08-10	0	25.29	34.21
1991-08-11	5.2	25.7	34.56
1991-08-12	0	25.99	35.14
1991-08-13	3.9	24.93	35.22
1991-08-14	1	25.48	34.34
1991-08-15	0	25.48	35.41
1991-08-16	0	26.08	35.58
1991-08-17	0	26.6	35.6
1991-08-18	0	25.92	36.16
1991-08-19	0	26.87	35.41
1991-08-20	0	25.92	36.09
1991-08-21	0	25.75	36.58
1991-08-22	0	26.11	36.1
1991-08-23	0	26.09	35.2
1991-08-24	0	25.43	35.41
1991-08-25	0	26.46	36.17
1991-08-26	0	26.23	37.1
1991-08-27	0	25.6	36.45
1991-08-28	0	25.81	36.7
1991-08-29	0	25.44	36.1
1991-08-30	0	25.73	36.2
1991-08-31	0	26.04	36.82
1991-09-01	0	25.98	36.66
1991-09-02	0.2	24.8	35.87
1991-09-03	3.4	24.9	34.55
1991-09-04	1.9	24.12	34.43
1991-09-05	15.1	25.02	34.61
1991-09-06	7.8	25.93	34.37
1991-09-07	0	24.38	35.22
1991-09-08	0	25.59	35.54
1991-09-09	0	26	35.66
1991-09-10	1	25.42	35.07
1991-09-11	0	25.52	34.57
1991-09-12	31.2	23.43	34.48
1991-09-13	7.3	25.08	34.38
1991-09-14	0	24.96	33.77
1991-09-15	1.3	25.52	33.58
1991-09-16	0	24.82	33.35
1991-09-17	0	25.14	33.94
1991-09-18	0	25.52	34.19
1991-09-19	0	25.22	34.45
1991-09-20	0	24.8	34.16
1991-09-21	0	25.09	33.41
1991-09-22	0	25.45	34.34
1991-09-23	0	25.76	34.24
1991-09-24	0	25.13	34.93
1991-09-25	0	25.29	35.43
1991-09-26	0	26.39	35.5
1991-09-27	4.8	26.26	34.83
1991-09-28	4.8	25.23	34.76
1991-09-29	2.4	25.64	34.83
1991-09-30	14.9	24.19	34.68
1991-10-01	2.9	23.1	33.87
1991-10-02	0	25.26	33.64
1991-10-03	67.6	22.79	34.58
1991-10-04	0	23.91	32.71
1991-10-05	0.6	25.15	33.37
1991-10-06	0	25.55	33.75
1991-10-07	4.9	23.59	33.09
1991-10-08	0	25.67	31.18
1991-10-09	2.9	25.42	32.6
1991-10-10	5.8	24.96	33.35
1991-10-11	5.3	25.04	33.54
1991-10-12	0	25.27	33.52
1991-10-13	5.8	25.53	32.86
1991-10-14	0	24.45	33.53
1991-10-15	2.9	24.9	33.08
1991-10-16	0	24.85	33.4
1991-10-17	0	24.16	32.24
1991-10-18	0.2	24.09	31.78
1991-10-19	4.6	24.65	31.49
1991-10-20	4.6	24.48	31.41
1991-10-21	8.6	23.67	31.55
1991-10-22	39.5	23.8	31.5
1991-10-23	15.2	23.82	30.55
1991-10-24	19	23.32	30.98
1991-10-25	9.8	23.5	30.85
1991-10-26	0	24.01	31.64
1991-10-27	0	23.64	31.78
1991-10-28	13	22.85	27.19
1991-10-29	42.3	22.57	25.92
1991-10-30	26.5	23.79	29.46
1991-10-31	13.8	24.48	31.69
1991-11-01	1.8	25.07	32.61
1991-11-02	35	25.7	32.54
1991-11-03	13	25.18	31.58
1991-11-04	0	24.83	31.32
1991-11-05	1.1	23.17	32.54
1991-11-06	0	23.77	31.46
1991-11-07	11.9	23.41	29.71
1991-11-08	13.3	22.87	28.91
1991-11-09	0	22.9	30.35
1991-11-10	0	24.06	30.83
1991-11-11	1.5	23.29	31.31
1991-11-12	0	22.96	31
1991-11-13	15.2	23.88	31.28
1991-11-14	14.5	22.7	29.99
1991-11-15	65.3	22.08	25.88
1991-11-16	47	22.66	27.05
1991-11-17	4.6	24.46	30.29
1991-11-18	10.9	24.59	30.67
1991-11-19	0	23.84	30.14
1991-11-20	1.7	22.99	29.73
1991-11-21	4.6	23.57	29.57
1991-11-22	0	23.46	30.15
1991-11-23	28.5	23.49	30.53
1991-11-24	30.2	21.47	29.39
1991-11-25	5.9	23.7	28.13
1991-11-26	7.3	22.14	29.73
1991-11-27	16.1	22.13	27.79
1991-11-28	0	19.84	28.94
1991-11-29	0	19.27	28.32
1991-11-30	0	19.41	29.01
1991-12-01	0	20.12	29.18
1991-12-02	0.5	21.46	29.67
1991-12-03	0	22.86	29.64
1991-12-04	0	20.44	29.4
1991-12-05	0	20.71	29.15
1991-12-06	0	21.25	29.48
1991-12-07	0	20.7	29.55
1991-12-08	0	19.55	29.45
1991-12-09	0	19.3	29.07
1991-12-10	0	20.46	29.43
1991-12-11	0.6	20.94	28.81
1991-12-12	8.8	22.14	29.29
1991-12-13	0.3	22.31	29.13
1991-12-14	1.6	23.14	28.3
1991-12-15	0.3	22.18	28.69
1991-12-16	17.9	22.17	28.6
1991-12-17	42.9	22.85	27.7
1991-12-18	0	21.67	27.83
1991-12-19	0	22.25	28.1
1991-12-20	0	21.61	28.76
1991-12-21	0	21.83	29.57
1991-12-22	4.8	22.24	29.4
1991-12-23	0.2	22.73	29.18
1991-12-24	0	21.18	29.61
1991-12-25	0	21.1	29.67
1991-12-26	0	22.41	30.04
1991-12-27	0	22.57	30.24
1991-12-28	0	23.29	31.28
1991-12-29	0	23.44	30.79
1991-12-30	0	21.92	29.23
1991-12-31	0	23.36	29.93
1992-01-01	0	22.9	30.91
1992-01-02	0	22.9	30.99
1992-01-03	0	21.53	30.53
1992-01-04	0	22.79	30.23
1992-01-05	0	20.38	29.6
1992-01-06	0	18.91	28.87
1992-01-07	0	18.45	29
1992-01-08	0	18.46	28.94
1992-01-09	0	18.41	29.32
1992-01-10	0	18.94	29.28
